id,prediction
1351,7157218.420959739
1352,7796530.738837035
1353,7873560.905949843
1354,13190864.498591324
1355,7381977.392595468
1356,6223181.6701446995
1357,11461297.405569898
1358,11108330.304715415
1359,7240378.711004473
1360,6061187.55376666
1361,5847703.631811275
1362,5899924.4500762215
1363,6625574.045219735
1364,10664925.389152423
1365,4074722.8015281544
1366,6715651.05062504
1367,7627174.711096195
1368,5491163.651566988
1369,15810545.141662296
1370,6355349.851877457
1371,4410455.798207453
1372,18590755.098248925
1373,10049562.14626508
1374,5624088.014109158
1375,6643299.63567039
1376,5000452.0645294925
1377,9176356.491644043
1378,5836094.1991521325
1379,5271867.577654182
1380,4132255.0100608063
1381,10916894.337542323
1382,5972528.607642045
1383,6092625.324640412
1384,8194585.31667294
1385,3831661.9921060703
1386,16511294.903991569
1387,5533533.083906756
1388,4987971.532688296
1389,4747061.5701326495
1390,3795030.7180867237
1391,4997159.440023273
1392,8208481.545865118
1393,9432302.207092533
1394,10271881.208144926
1395,8508326.32568128
1396,5504118.238204224
1397,3170891.0048390967
1398,8276551.820633429
1399,5361492.216616512
1400,7610101.1917659575
1401,4009058.252659078
1402,10841338.825800352
1403,3916468.0543289217
1404,10044529.026190035
1405,4177874.960718512
1406,5740703.403903473
1407,6051848.716484031
1408,7956523.806325375
1409,5004806.406781373
1410,6348737.832602799
1411,4905965.532736066
1412,6036894.68151555
1413,6268432.610823879
1414,6394612.732406025
1415,4390027.121276455
1416,15523494.84330779
1417,7650903.53136173
1418,5947839.78734654
1419,5931081.908846898
1420,6957731.660609869
1421,13579144.680410504
1422,7673411.732543385
1423,4772531.032803839
1424,11995497.927037228
1425,5646472.415830381
1426,10081237.744157556
1427,9496037.309155297
1428,4394324.111571044
1429,3775577.031977543
1430,5823891.462283464
1431,2237598.6212267326
1432,4737210.765004344
1433,6081209.9350021165
1434,8418937.78007386
1435,5006401.2231668085
1436,13468521.155372893
1437,5709503.563377636
1438,5419984.0872700885
1439,4183494.681930303
1440,8654256.8640531
1441,5888550.7531165965
1442,8528933.297438357
1443,4797285.796400851
1444,9781224.363429518
1445,3459534.1433198364
1446,8172290.4637759905
1447,6212135.679861426
1448,4935064.252979746
1449,5533529.278151329
1450,6610493.657190481
1451,6527497.28119549
1452,4839037.781488505
1453,5962747.825226298
1454,11472584.560753113
1455,6279763.3005123325
1456,3593521.044451446
1457,12647920.504149245
1458,5105835.948034366
1459,18650871.90496232
1460,12302781.580162516
1461,9487562.202868223
1462,2846210.1320862225
1463,4170913.6544652074
1464,3995654.697661686
1465,6400929.68250024
1466,9003728.211524863
1467,6459639.902566303
1468,3227392.875214714
1469,2361384.1348692416
1470,10583833.316201517
1471,5507493.250948467
1472,3816143.3464880143
1473,8386387.951031813
1474,3498953.196205942
1475,14059111.322502676
1476,6575498.002930448
1477,6034924.083781003
1478,6404089.553671321
1479,8050514.343254937
1480,10715715.59293916
1481,6924629.645326686
1482,6225619.291048501
1483,7001016.187938162
1484,6343364.799772689
1485,3707785.3705581487
1486,5294542.474528198
1487,7325757.768358895
1488,4882009.449237898
1489,9954403.887814771
1490,5847591.98069091
1491,5736651.769425213
1492,15040283.336465184
1493,7053403.472530682
1494,4233970.488423423
1495,4499942.084774754
1496,10521731.693656113
1497,4386697.262528786
1498,24082838.586768035
1499,7036633.6771720005
1500,4675661.359601353
1501,4010544.6254539653
1502,5627460.541721084
1503,3955222.7098626276
1504,5539087.825755972
1505,6316347.01939062
1506,8311628.018021669
1507,9706518.33148736
1508,5289502.688151113
1509,10102868.13844533
1510,3140846.4842402632
1511,5582666.7666751575
1512,6433648.759816243
1513,7082969.778290042
1514,6692015.079175122
1515,6247730.452536447
1516,6885354.349825053
1517,9441022.194075832
1518,7324508.147845518
1519,6132507.212385282
1520,3904439.6986476462
1521,10517834.272709802
1522,6560900.906112343
1523,3529920.8997791284
1524,4972305.2725245645
1525,5302513.7387084495
1526,6590938.899662579
1527,4716855.692673736
1528,7037709.689056284
1529,5509669.114887532
1530,4447291.317194559
1531,5545455.27238486
1532,7301335.124897501
1533,5924914.295221704
1534,7601430.11698745
1535,2914893.328726143
1536,5323245.872509602
1537,7173989.684623161
1538,6109994.775536762
1539,8285203.493904233
1540,6021006.0627346635
1541,4617010.640932134
1542,5277337.178241359
1543,5552310.139148574
1544,6034179.248937528
1545,5676394.673191046
1546,10250769.191952564
1547,5447108.893171439
1548,5561458.108563507
1549,10202849.392058268
1550,4336962.449091858
1551,16203621.668376692
1552,6697745.80857362
1553,6451134.960870399
1554,5240830.92536075
1555,4839853.465591451
1556,5170223.661577748
1557,4696275.2863611905
1558,8014103.383356772
1559,6257038.7530811075
1560,5167077.194290712
1561,5580482.9517325815
1562,4916521.396448623
1563,4228745.012697793
1564,6425120.343953634
1565,5910076.813157318
1566,8162728.130136273
1567,5447932.461080961
1568,8177084.121981066
1569,3727406.409848184
1570,7185637.475023808
1571,14631862.943569196
1572,7590587.372928222
1573,5470905.649741403
1574,14098965.833698556
1575,3480567.6888484904
1576,5435650.971513182
1577,9262459.91349549
1578,3800224.398934603
1579,5894096.028816084
1580,5933735.842905848
1581,5805591.958385286
1582,5171460.969830212
1583,4507707.4071578495
1584,6464752.886084241
1585,5469243.989112442
1586,7373206.308539438
1587,2918707.601140661
1588,3273829.4621269866
1589,6197235.042669816
1590,16019579.878090138
1591,22919723.94621135
1592,4686071.923070614
1593,7017246.094564446
1594,7310010.366103703
1595,8102767.86554015
1596,6884137.0992175285
1597,4769119.046794228
1598,6276207.664462429
1599,4870376.52470669
1600,5730619.694095333
1601,6818152.190800073
1602,8826774.599444048
1603,5713151.058889194
1604,5081396.659371189
1605,16724147.602595428
1606,5311409.684376667
1607,6523295.23014068
1608,4997670.957107376
1609,5960312.550704613
1610,6521983.77656445
1611,8553137.957138736
1612,4540627.083856854
1613,12960454.985164687
1614,7285670.508281438
1615,6794360.899729033
1616,6256370.4810589515
1617,4230405.076012676
1618,7308422.2092879815
1619,6407367.90052405
1620,9293669.817938054
1621,3033692.957548896
1622,10166151.603520956
1623,9216940.966651028
1624,5861752.227053059
1625,5526692.002159903
1626,4514354.631332244
1627,6688018.914388294
1628,11703278.427343994
1629,8746439.868811132
1630,4583680.997672089
1631,4719595.099802122
1632,5208668.983238763
1633,8610734.486407984
1634,4514356.646654558
1635,6914056.1311954195
1636,4043204.125605498
1637,5935561.572731271
1638,4247774.743743279
1639,11451740.20539167
1640,8569909.520075731
1641,4724193.193165372
1642,11759247.583544182
1643,5386654.952658608
1644,4888532.336236874
1645,3917626.0463026674
1646,9282143.76647714
1647,6379440.057851511
1648,13794672.628449636
1649,4188601.0325188315
1650,6036707.834124334
1651,6690788.670746082
1652,15174471.899918687
1653,6405854.557526431
1654,4232694.889932165
1655,6020239.947378148
1656,5847078.355309363
1657,6085166.659202437
1658,12373001.958436275
1659,5109247.412618529
1660,15935073.099351699
1661,4186256.9152576914
1662,5330250.956368622
1663,6104274.259008831
1664,5264111.485868268
1665,5921600.478724649
1666,2972466.4419802814
1667,5909620.973962263
1668,4398984.762099542
1669,8084575.15875336
1670,7064401.123323146
1671,12020083.923363714
1672,6219138.026601521
1673,24296679.582368158
1674,2325364.8871313916
1675,8423350.630071463
1676,12963793.012452805
1677,8132853.427809728
1678,7173071.204685418
1679,9164999.504553355
1680,6216814.070422901
1681,7410601.230209212
1682,8281771.559898581
1683,4582760.594860527
1684,12201924.546997273
1685,5249555.79311672
1686,6842024.735924845
1687,10761238.380921902
1688,4248090.940451077
1689,6152716.081855503
1690,12282101.987192703
1691,6223280.619613886
1692,6618942.629965817
1693,6372669.777904984
1694,5160029.508590126
1695,4130881.5431040055
1696,6232443.735304965
1697,5786064.663416112
1698,5456830.447901743
1699,6877920.838680106
1700,10908043.37871572
1701,7470689.290927233
1702,5246632.43047794
1703,4441639.002559831
1704,7877719.263509612
1705,4965861.3153886795
1706,28051579.297514144
1707,5398733.614553519
1708,21438167.687441118
1709,2582976.446891571
1710,4878849.565723274
1711,4905525.638915462
1712,5044462.672368138
1713,6420512.815308523
1714,6045894.980059377
1715,16653922.419275044
1716,6820268.681346726
1717,7460776.582154
1718,46623438.39557116
1719,4479203.046368407
1720,4720865.8888538405
1721,3642628.9043431072
1722,9059927.38168573
1723,8954715.783570807
1724,4082321.8944445723
1725,5885519.662876374
1726,4641357.438978926
1727,4164466.6987765967
1728,10026802.314939762
1729,5477668.907040387
1730,6209429.347547843
1731,4755369.519469413
1732,4543909.300527695
1733,8380689.689851653
1734,3519362.760260672
1735,4508440.600904573
1736,5522889.078882384
1737,6807020.21591573
1738,4615465.639741119
1739,3293439.3270313633
1740,3673191.3929149895
1741,11502305.498690508
1742,6193439.400009057
1743,6496881.904331777
1744,3943759.2742636097
1745,4393057.982788056
1746,4664863.884008329
1747,8068729.116985253
1748,8312408.115406646
1749,7813197.249402538
1750,4180653.494297694
1751,4371450.313353432
1752,5652042.30949666
1753,14962518.438188814
1754,6371608.601349095
1755,5332839.787700021
1756,4344296.990022915
1757,4488952.81440628
1758,6645601.9345915355
1759,5162795.857585393
1760,4134328.7162096878
1761,4721710.994469674
1762,7788654.435264842
1763,5028503.158791523
1764,20040752.167513516
1765,7463701.684136784
1766,7935396.373509547
1767,12263385.099701189
1768,8987868.566529829
1769,10496188.739280496
1770,8095403.74207455
1771,5411101.350722773
1772,6730085.346464355
1773,18663679.91931587
1774,5859128.533192818
1775,6590621.635833564
1776,4764847.908946493
1777,8797346.00395404
1778,6538737.453308281
1779,5843762.488032077
1780,4762385.502938639
1781,7102168.059460994
1782,5702045.933136293
1783,7637830.978302995
1784,13748336.563569995
1785,16488184.127340693
1786,12058983.356404226
1787,5400337.246272296
1788,12779370.065405365
1789,4807424.29758447
1790,3878974.806555636
1791,8263674.556063011
1792,5288038.500027098
1793,4426379.960331374
1794,15113990.76725473
1795,4793587.519228136
1796,6882360.201958463
1797,6828773.365489176
1798,6674801.671444627
1799,4918197.740336789
1800,6016539.757508168
1801,6975644.216943922
1802,14690239.15578684
1803,5700988.534051253
1804,10986362.58521541
1805,11758445.94616261
1806,5255389.713511615
1807,10089639.030042619
1808,9919403.772398552
1809,5582892.264509354
1810,9311652.348684847
1811,6000224.25906654
1812,6394674.111817058
1813,5720834.903421693
1814,11770580.140039409
1815,7709610.486894854
1816,11411355.321365636
1817,6134123.106618094
1818,6141574.315594198
1819,6531936.932792944
1820,5928895.462168457
1821,8228059.562921903
1822,5442030.068299502
1823,4601230.59352313
1824,5899210.568567988
1825,4830759.748805014
1826,10409839.159274274
1827,8002142.269071416
1828,7551632.12333938
1829,7381887.235433198
1830,4542649.224379199
1831,2816820.2209779946
1832,4029855.528913939
1833,5355768.017631399
1834,7441179.945144523
1835,6167471.802007819
1836,6100078.174669806
1837,5565998.933048903
1838,23472551.391377218
1839,7485185.884738644
1840,6314818.376767876
1841,8916967.498416953
1842,4803789.269187857
1843,4875914.562941015
1844,3773974.8190002935
1845,6111869.482877155
1846,4915646.074287891
1847,5303799.489289355
1848,6334254.739156352
1849,7259673.640893361
1850,3747935.2176660937
1851,5447987.467061879
1852,3276593.4335145443
1853,5871693.695157449
1854,23707622.5574811
1855,6357651.345021211
1856,6375798.7037845375
1857,7181804.331378565
1858,3526474.5352814705
1859,5653366.332222656
1860,4832646.678422515
1861,4120878.33736356
1862,11064693.916837808
1863,4866439.657391212
1864,10206462.668824779
1865,6032046.863293195
1866,7098080.905738355
1867,5116442.791726082
1868,5485863.219839653
1869,6519408.052658165
1870,2842521.270161034
1871,5622484.28432853
1872,6350449.004552573
1873,5151910.402067679
1874,4577586.818189223
1875,4714506.396006036
1876,9462641.645860296
1877,5255875.217390596
1878,6432918.236522376
1879,7927669.719611477
1880,21941796.497651443
1881,5213322.34153668
1882,6634305.59224096
1883,8227606.155731156
1884,8317922.828505996
1885,5477215.349804789
1886,7179709.171122217
1887,5952652.354115776
1888,13262689.359277673
1889,4483388.950218672
1890,5564762.983461776
1891,5870197.817914048
1892,3584236.0827834154
1893,4588328.395951478
1894,6675857.792121796
1895,5251815.438118896
1896,4707730.00476332
1897,6196953.748769967
1898,10709842.934483938
1899,4069589.020819776
1900,5706199.836965304
1901,10514923.437604032
1902,4261865.111853107
1903,5173875.75784282
1904,5737134.566357525
1905,5588111.500715697
1906,4897070.705749053
1907,5052842.368839819
1908,5735417.741042018
1909,4802004.326733242
1910,10740548.69395031
1911,4980186.858730981
1912,4845790.34947962
1913,13698328.883924361
1914,4901803.7653330695
1915,12587876.388209006
1916,5095508.969588805
1917,16607027.090163518
1918,4145028.4822836635
1919,10280995.963376364
1920,6134964.040596383
1921,5966081.323621457
1922,6453191.03918323
1923,10090136.433777686
1924,4192879.3117158078
1925,12838348.262859112
1926,5078587.5479189055
1927,7987823.719381344
1928,10355632.592604533
1929,4215579.496074665
1930,5007579.44591397
1931,5223582.957911151
1932,6119294.855389739
1933,5920378.965924297
1934,17778119.25056546
1935,6250375.404728691
1936,4310951.444227318
1937,6053651.429020713
1938,5298566.128953195
1939,5312103.325779397
1940,3362163.5881979433
1941,7506601.380903155
1942,5339733.604313821
1943,9436281.381169235
1944,7045224.389535152
1945,3043783.5845285077
1946,6774905.366593166
1947,8772541.31213552
1948,6470803.94471569
1949,5554195.383894523
1950,7291661.568643055
1951,5683732.559808465
1952,10936671.096597182
1953,5720291.229183508
1954,6142356.961024577
1955,4999951.390829404
1956,36747706.11474038
1957,9039200.696425004
1958,12142228.239095792
1959,21697942.458293676
1960,4915274.847978004
1961,4918276.81087588
1962,5548018.618294585
1963,4209525.075214007
1964,6776322.0245784335
1965,5392359.211136666
1966,7978136.763743037
1967,4745576.704969843
1968,5957755.444829797
1969,9540568.813658208
1970,7992013.859524393
1971,2633288.640269117
1972,5217558.4449418
1973,5967240.548639808
1974,11847783.071856853
1975,4222850.564165808
1976,7711669.827947622
1977,5116628.357708487
1978,6024890.44684058
1979,5456602.460439647
1980,6245995.534422246
1981,7182242.246397595
1982,5140036.929929499
1983,6757940.289347432
1984,4099051.0501191993
1985,3385651.958131344
1986,3422059.8606816125
1987,10566554.017155942
1988,7893814.763000077
1989,6223387.131174143
1990,4216827.799668707
1991,6077080.140752342
1992,6150456.045692229
1993,7271446.837530542
1994,7141676.006012193
1995,6522184.730764094
1996,6372078.108843579
1997,6607296.909299098
1998,4805496.727744587
1999,6979050.3685346935
2000,6365554.581719917
2001,6239077.234908649
2002,2512830.5259268046
2003,6154325.751014745
2004,5636429.25834815
2005,7673975.535758666
2006,14523925.133595027
2007,8336394.055471312
2008,5508783.277823687
2009,5829177.664543827
2010,6856716.673140796
2011,7415852.348033462
2012,13263078.823441325
2013,11778546.068999905
2014,4935044.5052431505
2015,6571749.948365111
2016,7676883.053243589
2017,9958094.532075241
2018,15165268.782680323
2019,5733946.911216013
2020,7356398.759286642
2021,12041514.430477988
2022,6195689.305176134
2023,8612848.865819417
2024,3214195.9811129016
2025,5717467.492485004
2026,4506568.403046045
2027,4201151.190850093
2028,4958937.995249042
2029,7180134.484213314
2030,12656994.242611216
2031,10815734.745124035
2032,5140529.6988372505
2033,7400055.932466719
2034,6222830.266475332
2035,9274283.554041592
2036,6161391.232052674
2037,11741478.558593135
2038,7063075.573764867
2039,5337678.985539895
2040,8830226.434167378
2041,6781134.427465837
2042,10728379.321780628
2043,6504195.605900633
2044,13002984.287431976
2045,9075569.62930283
2046,8932659.96511403
2047,17100341.484125946
2048,6812912.26440221
2049,3920070.153697731
2050,7501025.090238762
2051,4691458.502031765
2052,6563560.582209447
2053,4274973.746170834
2054,11770504.378890263
2055,8154779.880193944
2056,7199378.200874528
2057,5358796.783418668
2058,5624126.367512165
2059,9091571.499887895
2060,4711008.708299496
2061,6662596.425862872
2062,4881391.267462284
2063,5795521.959279858
2064,6750285.575199401
2065,6216282.85643906
2066,7838216.074375311
2067,21341118.8276732
2068,5390258.753168585
2069,3758781.792075722
2070,9701872.173144525
2071,11539882.82987719
2072,6168631.407031983
2073,7195898.914295726
2074,5861431.235171356
2075,5824985.006389342
2076,7961058.9042875
2077,2004435.1193393841
2078,6904379.847824483
2079,4039523.0075708446
2080,5798891.2147948425
2081,5041491.67993386
2082,7618988.713090338
2083,8158971.3076152755
2084,8459422.143351113
2085,5145654.4074758105
2086,7506141.626602968
2087,7884870.191628813
2088,5218713.1528919265
2089,8031303.289486046
2090,19341020.148572385
2091,7798655.156133158
2092,8759205.56395692
2093,5518416.488380775
2094,8595127.376393247
2095,5928445.614620787
2096,8345303.858085294
2097,8426345.696275564
2098,6730452.041321074
2099,3642693.520490228
2100,5037106.526780847
2101,5389997.9269815385
2102,11131435.702478403
2103,4212901.910106726
2104,4846349.543089045
2105,3446020.869384139
2106,3090109.438993131
2107,5336920.893807189
2108,11126292.423948877
2109,4748614.218865314
2110,8186170.585492867
2111,6139591.673269513
2112,4497041.501500809
2113,8277539.663230436
2114,8466712.802061545
2115,3683437.425510787
2116,4415339.062700999
2117,6637122.448669645
2118,7272629.784687045
2119,4774017.679922994
2120,7628705.363307803
2121,4497132.191153596
2122,12040695.458446564
2123,3903909.485021858
2124,10098902.15191132
2125,5781748.6111743115
2126,8482462.953886803
2127,7289037.929089121
2128,5789655.284589029
2129,10533508.872879498
2130,3686696.3392531383
2131,12680870.373768216
2132,12424945.91150383
2133,5392869.789271889
2134,6009581.239474974
2135,5141020.617919824
2136,4385005.919014755
2137,5649614.460069576
2138,6912050.839126866
2139,5784298.224585884
2140,5929957.797528816
2141,6292603.647615381
2142,5194745.876410526
2143,5413736.333299687
2144,9614928.518708706
2145,11817621.035035146
2146,8441598.209480952
2147,4270151.640950589
2148,13009698.5998191
2149,3932008.5053893137
2150,3022401.201539212
2151,5012989.030644715
2152,2449762.641803214
2153,5234846.6893467475
2154,5520221.886635759
2155,4685694.115585302
2156,7568699.497414585
2157,5888865.049057411
2158,7744206.496567596
2159,3565447.626467506
2160,5871621.700878926
2161,6459049.150365984
2162,8944552.632248592
2163,5576666.751629216
2164,8071113.084942333
2165,4443307.154967227
2166,6498537.037747734
2167,4990157.823002531
2168,3941265.7968556727
2169,6778876.451517492
2170,6042633.001258852
2171,4471008.285481974
2172,5436839.587984451
2173,7509964.516112729
2174,5439831.664358189
2175,8186289.140208723
2176,10126187.307793463
2177,8725481.40525597
2178,3223947.366143584
2179,9847714.93397116
2180,5988713.246103607
2181,5762760.598284119
2182,4789271.099977682
2183,5079449.787211078
2184,10769790.815721158
2185,8259616.764014938
2186,6170906.23151242
2187,10520598.807666004
2188,5760580.710093568
2189,5735640.168893381
2190,9434810.891087426
2191,7787130.94719732
2192,6214821.133854732
2193,8132307.951615035
2194,16057762.287375188
2195,6847730.589731569
2196,9193305.981801257
2197,5736179.94041854
2198,17493041.48793348
2199,7729124.901847988
2200,5854392.211966486
2201,2500598.3761061747
2202,17211977.103115607
2203,5670075.333588922
2204,7006870.913187145
2205,11576612.483777689
2206,5472272.053770731
2207,7488939.236666572
2208,5043036.657462951
2209,6832579.189825245
2210,6193371.9057030035
2211,5670185.822078932
2212,6081269.378677072
2213,9143064.371593004
2214,4730724.9372424465
2215,5483637.576746687
2216,27155936.189234767
2217,15675529.745269114
2218,2194657.8788861963
2219,6750311.156453262
2220,4532045.052323733
2221,7634284.107607723
2222,5035146.89938339
2223,2840925.5367453
2224,7459827.74183383
2225,4426577.553837283
2226,9724223.101879798
2227,3635238.3986270754
2228,8078951.932515621
2229,6565356.574569385
2230,11246812.395198923
2231,6246512.3794817785
2232,11489614.307315117
2233,6233602.225122422
2234,11021414.503175234
2235,8545935.209330939
2236,5577025.729167222
2237,5396334.143588172
2238,6546748.709752249
2239,4051992.9730986576
2240,4580635.498331002
2241,6933636.722041871
2242,6674815.3552873675
2243,5859229.35963778
2244,6057646.3002409795
2245,6721032.580756222
2246,5320444.738311591
2247,7644941.86691661
2248,5909360.48504035
2249,4537120.406607172
2250,6483340.631512529
2251,9454576.104314955
2252,4058450.269681197
2253,5076047.095099567
2254,5194176.514494708
2255,5790190.26233768
2256,8377947.876136832
2257,8161743.125663136
2258,6021607.412747163
2259,13537078.672123186
2260,4719169.583878301
2261,9731607.747230083
2262,6118018.993198381
2263,6945789.768006649
2264,4374836.460721104
2265,6223522.520298877
2266,8346649.107133973
2267,10884055.179845944
2268,4923542.04207159
2269,10175694.057700664
2270,12767864.525512833
2271,4562687.032768598
2272,5303958.4376161955
2273,5930453.650196906
2274,7698533.878753611
2275,8406937.901468767
2276,5441608.489034106
2277,3981269.588317335
2278,4066481.6045806375
2279,5308638.358660087
2280,5602932.4335813755
2281,5066680.699619822
2282,5542913.251957494
2283,11639870.222909162
2284,5881183.468547797
2285,7839316.049811147
2286,6283948.191517064
2287,6240941.599689426
2288,13287141.914708566
2289,9031025.712102102
2290,4883354.4534976315
2291,5159681.763248717
2292,3294486.0044688615
2293,5563952.376017123
2294,7715459.46811242
2295,11204789.565550458
2296,6929438.314861996
2297,8988974.905156361
2298,3784373.44511384
2299,5429221.451595356
2300,11124875.552939083
2301,3836327.550451985
2302,9163225.416066844
2303,5982848.721950128
2304,5327662.453010167
2305,11230013.172928398
2306,3939264.836419947
2307,3790279.577258845
2308,6228448.970009432
2309,5144009.354822307
2310,5490549.507300334
2311,5103554.060619034
2312,4419082.742105357
2313,8872599.622444063
2314,5110446.62084391
2315,7680281.554153174
2316,5887467.794175719
2317,5432244.298402691
2318,4310219.708519629
2319,5143827.577487182
2320,6792922.1408564625
2321,3945496.628558798
2322,9632735.240067264
2323,4601911.700818267
2324,4773137.085336568
2325,5546481.4106794745
2326,6446330.714274068
2327,6391576.373537536
2328,7546332.934308356
2329,7994390.743794628
2330,5125430.117232621
2331,5444879.635558703
2332,5526879.872117407
2333,6110348.32507201
2334,5719177.712509844
2335,7471360.393141888
2336,3662813.3583454513
2337,8707891.1448239
2338,7560571.177699443
2339,6869387.354540573
2340,9966280.34889245
2341,6348384.740420766
2342,5110163.631817015
2343,5849338.744683023
2344,5739083.740465653
2345,10328722.62934921
2346,6117356.107865414
2347,5926693.852304965
2348,5987397.516664907
2349,5116113.328304735
2350,15354551.565310216
2351,9921578.035721812
2352,11941909.240678323
2353,5292928.917400676
2354,5911401.53541533
2355,7090645.59626617
2356,5619118.286459299
2357,5048803.459291715
2358,3644615.209979042
2359,6124151.9633454485
2360,7765033.3807885675
2361,7037138.097139079
2362,8590917.989987869
2363,17103647.596136577
2364,5264253.919544423
2365,24048586.490738735
2366,7785551.225607779
2367,3963156.028164744
2368,3793504.8198849023
2369,5128824.332328256
2370,7016913.946008571
2371,7745078.614640549
2372,6381487.215529302
2373,11545151.699818239
2374,6682486.825936926
2375,3820097.624328966
2376,6288301.0380796725
2377,5696321.955882919
2378,9259554.168767232
2379,5910114.841418397
2380,4884266.729995194
2381,4511500.71092307
2382,5423122.914615195
2383,5154880.484664718
2384,3016084.235948393
2385,5145686.1340977745
2386,5584519.232596483
2387,11314828.298474558
2388,4479932.6258603325
2389,4322791.387881251
2390,4723244.384184514
2391,6429622.552345718
2392,5089222.8862171825
2393,17452479.335494973
2394,4700942.907147862
2395,9801774.127490826
2396,4288238.029516718
2397,10061010.7097948
2398,4457565.993286091
2399,7398785.393216173
2400,7558405.785927414
2401,7917416.71836655
2402,5226178.600277812
2403,6012071.533916602
2404,9750923.12991201
2405,4837226.308536963
2406,6731664.543464727
2407,8083414.9853686225
2408,9530148.387229133
2409,8041686.704448756
2410,8926064.938741527
2411,8051934.675496338
2412,3894691.027883292
2413,7224141.393072002
2414,5769220.463944696
2415,6018053.969493328
2416,6817960.788557382
2417,8288878.773481977
2418,5768181.594848185
2419,4912000.268173193
2420,5173105.991802333
2421,4947714.0427966155
2422,4146885.9090135065
2423,6595997.333022744
2424,4959807.689191239
2425,7969078.888698564
2426,5104539.668855689
2427,5743314.008053772
2428,9038762.686619159
2429,5811393.008629006
2430,7185660.133241249
2431,6141961.32075006
2432,5689754.211861203
2433,4263144.923460513
2434,5279968.466004409
2435,9551124.62913045
2436,5497742.126025555
2437,6037520.394980037
2438,5097081.635383036
2439,4379355.617416877
2440,4888630.193928515
2441,9727353.812941216
2442,7782653.861897963
2443,6946912.59578544
2444,6195079.896645543
2445,5055947.52253959
2446,4450228.699473898
2447,10509759.236771917
2448,7078864.286356478
2449,5261163.332690739
2450,6012422.348626792
2451,6160974.570511848
2452,6341740.710231363
2453,6532294.841390455
2454,7825135.183961058
2455,5788889.454941801
2456,5854161.182211371
2457,6267058.264211345
2458,6692026.7865337245
2459,6578613.668918359
2460,5282664.985632488
2461,13501419.942403246
2462,13602164.916697815
2463,4983703.78209396
2464,7276567.423432074
2465,9843296.388392884
2466,3163195.5037014876
2467,5729324.5802877685
2468,3852181.2339076786
2469,4802341.817031258
2470,7411266.225379606
2471,8749802.61093427
2472,7993854.204540072
2473,8718340.565477349
2474,6052049.25615292
2475,5096036.47261853
2476,6704535.942474512
2477,4246436.17564611
2478,8058354.153318963
2479,4555875.244081736
2480,4669944.6355611365
2481,8034840.540087477
2482,3395220.9932287675
2483,7941106.9810986705
2484,5485159.004499394
2485,5383857.888708813
2486,5819724.1983698
2487,4860981.562394873
2488,4921994.659884965
2489,4702092.690751345
2490,6228728.576705658
2491,5104318.632048621
2492,5695309.605243385
2493,8811329.5781563
2494,5166883.479276093
2495,13703277.375109676
2496,6412245.474117099
2497,6403579.523019682
2498,5828115.118874522
2499,5842216.612896114
2500,3874989.2989413394
2501,3909026.252346778
2502,6717010.525164247
2503,7075580.177079277
2504,17392547.070925616
2505,12631710.538917316
2506,7364931.799537266
2507,4098687.0076649454
2508,5127814.620296244
2509,4879161.5397159085
2510,11077342.13252072
2511,6369896.086400463
2512,8223970.899039119
2513,8264452.631183149
2514,4481116.619600278
2515,7171945.713174893
2516,3371179.4063080302
2517,6218201.3502201
2518,8430254.220802318
2519,4302288.75828397
2520,5409503.84033404
2521,10363313.567714162
2522,8523175.397377554
2523,5280666.210254826
2524,8273669.454544905
2525,5551611.851151968
2526,12207614.67652932
2527,5683727.0943078855
2528,19824257.62061361
2529,8108220.182566917
2530,5035732.444342676
2531,7045096.302135373
2532,6078817.401193462
2533,6651101.25242387
2534,12436562.70863162
2535,4318146.917055742
2536,7218053.209622997
2537,6877403.115554806
2538,6472621.47190118
2539,8351181.823543469
2540,4383538.635698386
2541,6226779.727308786
2542,8881176.85616456
2543,5909035.75013566
2544,7877908.830547372
2545,5979381.808616396
2546,6107546.135738024
2547,4605602.6742055975
2548,2259905.519683884
2549,6448179.247706863
2550,4380151.879485629
2551,7262054.178823499
2552,7838773.054176716
2553,4915581.500270254
2554,8181779.946188927
2555,6468489.646580521
2556,10970933.879794179
2557,13449014.080974057
2558,10020285.001809698
2559,5778759.032631457
2560,5477417.955734375
2561,5491668.216106579
2562,8692834.744020838
2563,5410804.513078939
2564,5640199.910008884
2565,3745159.1213929947
2566,5639906.4019493135
2567,8618195.135923883
2568,6253593.668809419
2569,7811211.285180521
2570,10801612.21672992
2571,12289385.753767652
2572,5515418.638242408
2573,11340952.425468965
2574,3723990.3406384313
2575,9747665.523839802
2576,9015655.636518495
2577,3387251.2252404005
2578,5403204.142533008
2579,8622797.626317365
2580,2490061.6583465324
2581,6273994.633657157
2582,6928121.224967573
2583,7320245.895620321
2584,5877277.940547196
2585,7309863.66068654
2586,5651221.985863194
2587,24211892.37619662
2588,6129493.477391982
2589,6300469.032253413
2590,4089828.047576767
2591,5390006.777836644
2592,5532914.957194517
2593,5380189.036893306
2594,7069693.768528025
2595,8263976.964556588
2596,4905765.459772871
2597,5023569.832855651
2598,10978774.95393205
2599,4976178.059116248
2600,4911497.52745246
2601,6069960.858896459
2602,4414768.963343274
2603,5447160.003820442
2604,16427785.813689392
2605,6743503.411514161
2606,2551339.3103800165
2607,8252199.332450818
2608,6970966.784033357
2609,6153382.961228378
