TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME
315969278.33549434,00000000-0000-0000-0000-000000009421,OTHERS,1990.7431692763016,578.6443452608464,PIT
315969278.4370352,00000000-0000-0000-0000-000000009421,OTHERS,1989.5268923880087,577.6481773334742,PIT
315969278.53351945,00000000-0000-0000-0000-000000009421,OTHERS,1988.2817395421728,576.7556696857124,PIT
315969278.63255566,00000000-0000-0000-0000-000000009421,OTHERS,1987.0803685600013,575.7722080105012,PIT
315969278.73903567,00000000-0000-0000-0000-000000009421,OTHERS,1985.8513984123545,574.8845425844669,PIT
315969278.83354485,00000000-0000-0000-0000-000000009421,OTHERS,1984.6041693260004,573.9789198067467,PIT
315969278.9327315,00000000-0000-0000-0000-000000009421,OTHERS,1983.46536535041,573.0885024843783,PIT
315969279.0342917,00000000-0000-0000-0000-000000009421,OTHERS,1982.604017248697,572.4736356180061,PIT
315969279.1314808,00000000-0000-0000-0000-000000009421,OTHERS,1982.3621727544703,571.7994522163312,PIT
315969279.23052883,00000000-0000-0000-0000-000000009421,OTHERS,1981.3949586877088,570.9280991788626,PIT
315969279.33334655,00000000-0000-0000-0000-000000009421,OTHERS,1980.4008395317028,570.1955849831749,PIT
315969279.43345183,00000000-0000-0000-0000-000000009421,OTHERS,1979.238671972168,569.1433645053877,PIT
315969279.5288668,00000000-0000-0000-0000-000000009421,OTHERS,1978.148143457788,568.0461187252494,PIT
315969279.63266814,00000000-0000-0000-0000-000000009421,OTHERS,1976.5429840511529,566.8235360528622,PIT
315969279.7378962,00000000-0000-0000-0000-000000009421,OTHERS,1975.4440832004343,565.8807006264936,PIT
315969279.8362698,00000000-0000-0000-0000-000000009421,OTHERS,1974.394648797862,565.1288256231412,PIT
315969279.93399817,00000000-0000-0000-0000-000000009421,OTHERS,1973.3050889544656,564.2381421829558,PIT
315969280.03628683,00000000-0000-0000-0000-000000009421,OTHERS,1972.2431395744163,563.3443472467925,PIT
315969280.13420206,00000000-0000-0000-0000-000000009421,OTHERS,1971.217441412541,562.3978539417452,PIT
315969280.23119813,00000000-0000-0000-0000-000000009421,OTHERS,1969.9601900676828,561.3535427466261,PIT
315969280.33953166,00000000-0000-0000-0000-000000009421,OTHERS,1969.0405677691783,560.5301220245369,PIT
315969280.4386474,00000000-0000-0000-0000-000000009421,OTHERS,1968.005024588608,559.6705240631921,PIT
315969280.5327352,00000000-0000-0000-0000-000000009421,OTHERS,1967.09573496804,558.9139061295526,PIT
315969280.63243455,00000000-0000-0000-0000-000000009421,OTHERS,1965.900828326898,557.8574709798735,PIT
315969280.72906494,00000000-0000-0000-0000-000000009421,OTHERS,1965.1988949131048,557.2183304815345,PIT
315969280.83427674,00000000-0000-0000-0000-000000009421,OTHERS,1964.1393476446192,556.3337526230341,PIT
315969280.93123186,00000000-0000-0000-0000-000000009421,OTHERS,1962.807463760303,555.2793855019285,PIT
315969281.03532267,00000000-0000-0000-0000-000000009421,OTHERS,1961.908306384612,554.4953787453474,PIT
315969281.13548416,00000000-0000-0000-0000-000000009421,OTHERS,1960.7001087990532,553.4728346483763,PIT
315969281.2332561,00000000-0000-0000-0000-000000009421,OTHERS,1959.708853273271,552.6428713475391,PIT
315969281.33235955,00000000-0000-0000-0000-000000009421,OTHERS,1958.685412507405,551.8000262330675,PIT
315969281.42734265,00000000-0000-0000-0000-000000009421,OTHERS,1957.561339143021,550.882195283719,PIT
315969281.52826065,00000000-0000-0000-0000-000000009421,OTHERS,1956.533820666639,549.9726458054852,PIT
315969281.6338518,00000000-0000-0000-0000-000000009421,OTHERS,1955.4337896623035,549.0041007942492,PIT
315969281.73223776,00000000-0000-0000-0000-000000009421,OTHERS,1954.328304612969,548.1324834673985,PIT
315969281.83338463,00000000-0000-0000-0000-000000009421,OTHERS,1953.310049244887,547.1945523081622,PIT
315969281.93045604,00000000-0000-0000-0000-000000009421,OTHERS,1952.37274223096,546.5850861372355,PIT
315969282.036086,00000000-0000-0000-0000-000000009421,OTHERS,1951.315626570524,545.7106054412318,PIT
315969282.1337953,00000000-0000-0000-0000-000000009421,OTHERS,1950.3024445516344,544.7632179933886,PIT
315969282.23387015,00000000-0000-0000-0000-000000009421,OTHERS,1948.933515988853,543.7220668186757,PIT
315969280.93123186,00000000-0000-0000-0000-000000009438,OTHERS,2050.0644729520154,621.0748942882756,PIT
315969281.03532267,00000000-0000-0000-0000-000000009438,OTHERS,2048.3456180178573,620.0226535820074,PIT
315969281.13548416,00000000-0000-0000-0000-000000009438,OTHERS,2046.9594511214011,618.715291645613,PIT
315969281.2332561,00000000-0000-0000-0000-000000009438,OTHERS,2045.2844195194805,617.6060010632776,PIT
315969281.33235955,00000000-0000-0000-0000-000000009438,OTHERS,2043.655463723098,616.4164082186727,PIT
315969281.42734265,00000000-0000-0000-0000-000000009438,OTHERS,2042.1887091670776,615.2341439647946,PIT
315969281.52826065,00000000-0000-0000-0000-000000009438,OTHERS,2040.6198331882224,614.0787803274739,PIT
315969281.6338518,00000000-0000-0000-0000-000000009438,OTHERS,2039.0095653095684,612.8667906350141,PIT
315969281.73223776,00000000-0000-0000-0000-000000009438,OTHERS,2037.60925166144,611.6699297097024,PIT
315969281.83338463,00000000-0000-0000-0000-000000009438,OTHERS,2035.8924671695288,610.630626869905,PIT
315969281.93045604,00000000-0000-0000-0000-000000009438,OTHERS,2034.363871624676,609.3789780265063,PIT
315969282.036086,00000000-0000-0000-0000-000000009438,OTHERS,2032.941953528345,608.4098777530094,PIT
315969282.1337953,00000000-0000-0000-0000-000000009438,OTHERS,2031.4741199190316,607.2295282027957,PIT
315969282.23387015,00000000-0000-0000-0000-000000009438,OTHERS,2029.967786532848,606.1206461258984,PIT
